지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),강수 계속시간(hr),10분 최다 강수량(mm),10분 최다강수량 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간 풍속 풍향(16방위),최대 순간풍속 시각(hhmi),최대 풍속(m/s),최대 풍속 풍향(16방위),최대 풍속 시각(hhmi),평균 풍속(m/s),풍정합(100m),평균 이슬점온도(°C),최소 상대습도(%),최소 상대습도 시각(hhmi),평균 상대습도(%),평균 증기압(hPa),평균 현지기압(hPa),최고 해면기압(hPa),최고 해면기압 시각(hhmi),최저 해면기압(hPa),최저 해면기압 시각(hhmi),평균 해면기압(hPa),가조시간(hr),합계 일조 시간(hr),1시간 최다일사 시각(hhmi),1시간 최다일사량(MJ/m2),합계 일사(MJ/m2),일 최심신적설(cm),일 최심신적설 시각(hhmi),일 최심적설(cm),일 최심적설 시각(hhmi),합계 3시간 신적설(cm),평균 전운량(1/10),평균 중하층운량(1/10),평균 지면온도(°C),최저 초상온도(°C),평균 5cm 지중온도(°C),평균 10cm 지중온도(°C),평균 20cm 지중온도(°C),평균 30cm 지중온도(°C),0.5m 지중온도(°C),1.0m 지중온도(°C),1.5m 지중온도(°C),3.0m 지중온도(°C),5.0m 지중온도(°C),합계 대형증발량(mm),합계 소형증발량(mm),9-9강수(mm),안개 계속시간(hr)
101,2017-03-13,6.4,-.6,719,14.4,1614,,,,,,,5.5,320,1749,3.4,340,1754,1.2,1033,-2.2,27,1302,59.1,5.3,1008.4,1020.5,1004,1014.6,1706,1017.8,11.8,10.5,1200,2.74,18.56,,,,,,,,6.6,-8.2,5.5,5.3,4.7,4.4,4.4,5.1,6.7,11.6,15.4,2.7,3.9,,
101,2017-03-14,4,-2.3,550,12,1406,,,,,,,9.4,360,1616,6.6,360,1617,1.5,1315,-4.3,22,1520,59.8,4.5,1009.1,1022.7,2341,1015.4,1524,1018.6,11.9,8.4,1100,2.6,14.68,,,,,,,,4.9,-9.3,5,4.9,4.9,4.9,4.9,5.2,6.7,11.6,15.4,2.3,3.3,,
101,2017-03-15,3.7,-4.6,649,12.8,1543,,,,,,,4.2,230,1324,2.7,230,1330,1,872,-7.2,19,1621,51.8,3.6,1013.6,1026,843,1020.4,1758,1023.1,11.9,10.9,1200,2.75,19.32,,,,,,,,4.5,-11.6,4.7,4.6,4.7,4.8,5.1,5.4,6.8,11.5,15.4,2.8,4,,
101,2017-03-16,4.5,-4,650,14,1605,,,,,,,6.7,230,1704,3.7,200,1717,1.1,982,-6.3,18,1614,50.5,3.8,1012.1,1024.5,832,1017.9,1639,1021.6,12,10.8,1200,2.67,18.1,,,,,,,,4.7,-10.8,4.8,4.7,4.8,4.9,5.3,5.6,6.9,11.5,15.4,2.9,4.1,,
101,2017-03-17,6.7,-3.1,656,16.3,1518,,,,,,,5.4,270,1524,2.7,320,1816,1.1,968,-5.6,16,1726,47.4,4.1,1013.8,1025.8,822,1020.1,1627,1023.2,12,10.6,1200,2.8,18.66,,,,,,,,6,-9.5,5.4,5.3,5.1,5.2,5.5,5.8,6.9,11.5,15.3,3.2,4.6,,
101,2017-03-18,9,3.3,622,17.1,1552,,,,,,,7.8,250,1343,4.3,250,1410,1.4,1251,-4.2,18,1425,43.3,4.5,1014.5,1025.8,853,1020.9,1607,1023.8,12.1,8.8,1300,2.5,16.12,,,,,,,,8.4,-4.1,7.1,7,6.3,6,5.8,5.9,7,11.5,15.3,3.3,4.7,,
101,2017-03-19,8.2,-1.2,717,19,1557,,,,,,,5.2,320,1438,2.7,180,1358,1,891,-4.2,15,1629,47.1,4.5,1016.2,1029.4,908,1022.6,1651,1025.6,12.1,10.7,1200,2.72,18.7,,,,,,,,8.3,-8.1,7.2,7.1,6.8,6.6,6.3,6.1,7.1,11.5,15.3,3.2,4.6,,
101,2017-03-20,7.1,0,703,14.4,1617,,,,,,,3.2,340,156,2.1,340,1657,.7,619,-1.9,31,1606,55.4,5.4,1010.1,1025.3,152,1014.5,2350,1019.5,12.1,1.9,1000,1.13,8.22,,,,,,,,7.1,-6.4,6.7,6.7,6.8,6.8,6.7,6.3,7.2,11.4,15.2,1.2,1.8,,
101,2017-03-21,4.9,.6,2359,10.6,1711,,,,,,.1,7.6,70,1029,4.3,70,1038,1.1,982,.3,49,1728,73.3,6.3,1006.9,1020.3,2359,1013.4,430,1016.3,12.2,3.5,1300,1.95,9.32,,,,,,,,6.4,-6.8,6.4,6.4,6.6,6.7,6.7,6.4,7.2,11.4,15.2,1.3,1.8,.1,
101,2017-03-22,6.2,-3.1,619,15.7,1528,,,,,,,7,270,1745,4,250,1659,1.3,1154,-4.5,17,1516,57.1,4.5,1010.9,1022.5,755,1017.2,1522,1020.4,12.2,7.9,1200,2.73,18.31,,,,,,,,7.1,-9.9,6.4,6.3,6.2,6.4,6.6,6.7,7.3,11.4,15.2,3.3,4.7,,
101,2017-03-23,7.3,.5,659,15.5,1620,,,,,,,9.5,90,1841,5.5,90,1844,1.4,1171,-2.6,18,1707,53.5,5.1,1011,1022.9,2358,1016.4,1707,1020.4,12.3,8.8,1100,2.21,15.83,,,,,,,,8.3,-5.4,7.7,7.6,7.2,7.1,6.9,6.8,7.4,11.4,15.2,2.7,3.9,,
101,2017-03-24,6.9,-.7,626,14.3,1634,,,,,,,7.5,70,2216,3.2,70,2154,1.4,1225,-1.2,28,1726,60.9,5.6,1012.2,1024.9,735,1017.6,1630,1021.6,12.3,7.6,1300,2.31,15.81,,,,,,,,8.3,-7.4,7.6,7.6,7.4,7.3,7.1,6.9,7.5,11.3,15.1,2.4,3.4,0,
101,2017-03-25,4.8,1.6,549,7.7,1420,,,,,,2.6,3.5,200,1550,2.1,360,247,1,852,2.6,66,1,86.4,7.5,1011,1021.7,952,1019.2,1434,1020.5,12.3,0,1300,1.08,5.34,,,,,,,,6.7,-3.6,7.1,7.1,7.3,7.5,7.4,7,7.6,11.3,15.1,.7,1,2.6,
101,2017-03-26,6.1,3.7,2400,10.8,1350,,,,,,.5,8.2,250,1422,5.4,250,1428,1.3,1124,3.4,51,1333,85,7.8,1009.3,1020.6,1,1016.7,1407,1018.7,12.4,2.4,1200,2.19,10.94,,,,,,,,8.9,0,8,7.9,7.5,7.4,7.3,7.2,7.7,11.4,15.1,1.3,1.8,.5,
101,2017-03-27,4.7,1.8,2308,9.2,1235,,,,,,1.4,10.3,230,1413,4.8,250,1422,1.2,1005,2.9,56,1259,90,7.6,1010.4,1022.6,2353,1018,1539,1019.9,12.4,.2,1100,1.41,7.12,,,,,,,,7.1,-3,7.5,7.4,7.7,7.7,7.6,7.2,7.7,11.3,15.1,.9,1.3,1.4,
101,2017-03-28,4.8,1.9,1,9.5,1517,,,,,,,3.8,230,1348,2.2,270,1357,.9,767,2.4,60,1626,86.3,7.3,1014,1025.9,1016,1021.3,1745,1023.5,12.5,2.1,1300,2.07,8.38,,,,,,,,7.8,-2.4,7.2,7,7.1,7.4,7.5,7.4,7.8,11.3,15,1,1.4,,
101,2017-03-29,6.5,-.5,444,15.4,1542,,,,,,,6.5,250,1556,3.5,230,1631,1.1,984,-.5,26,1636,68.1,5.9,1012.8,1025.1,720,1018.9,1640,1022.3,12.5,7.9,1200,2.78,17.52,,,,,,,,8.2,-6.9,7.8,7.6,7.4,7.4,7.4,7.5,7.9,11.3,15,2.5,3.6,,
101,2017-03-30,9.3,-.9,703,18.9,1619,,,,,,,7.3,90,2355,3.6,70,2358,.9,774,0,23,1644,58.4,6.2,1012,1024.8,754,1017.8,1648,1021.3,12.5,9.2,1100,2.58,17.2,,,,,,,,9.6,-6.4,8.3,8.2,7.9,7.9,7.8,7.6,8.1,11.4,15,2.5,3.6,1.9,
101,2017-03-31,7,5.8,2143,10.6,7,,,,,,10.2,5.9,20,146,3.4,70,4,1.7,1468,5.2,58,1,89.5,8.9,1010.1,1021,115,1018.2,1714,1019.5,12.6,0,1200,.44,2.61,,,,,,,,7.9,4.9,8.4,8.3,8.5,8.5,8.2,7.7,8.1,11.4,15,.4,.6,9.6,
101,2017-04-01,7.1,4,2358,11.7,1412,,1.4,1521,1.9,1427,3.5,12.1,290,1428,5.4,20,1620,1.1,974,4.7,56,1413,86.8,8.6,1007.2,1018.9,1,1014,1533,1016.6,12.6,4.5,1100,2.78,13.2,,,,,,,,9.9,-2.4,8.9,8.8,8.4,8.3,8.1,7.8,8.2,11.4,15,1.6,2.2,2.2,
101,2017-04-02,7.8,2,206,15.7,1601,,,,,,,7.4,230,1609,3.9,230,1616,1.7,1487,.7,26,1555,68,6.5,1009.1,1021.1,1041,1015.3,1619,1018.5,12.7,7.3,1200,2.94,16.81,,,,,,,,10.1,-3.3,9.5,9.3,8.9,8.8,8.4,7.9,8.2,11.3,15,2.8,4,,
101,2017-04-03,10.2,-.3,644,20.6,1448,,,,,,,8,200,1551,4.5,230,1551,1.3,1164,-.3,20,1448,57.1,6,1012.8,1024.6,2346,1019.4,11,1022.1,12.7,11.4,1200,2.93,20.75,,,,,,,,11.1,-5.7,9.9,9.7,9.3,9.2,8.8,8.1,8.4,11.4,15,3.9,5.6,,
101,2017-04-04,12,2.2,646,21.5,1605,,,,,,,8.7,200,1520,4.1,230,1524,1.3,1129,.9,20,1710,53.8,6.6,1014.2,1027.2,806,1020.4,1607,1023.4,12.8,11.2,1100,2.64,18.91,,,,,,,,11.8,-3.9,10.6,10.5,10,9.7,9.2,8.3,8.5,11.5,15,3.5,5,0,
101,2017-04-05,10,7.6,612,12.4,1322,,1.1,2343,5,2309,21.9,5.8,320,1307,3.7,320,1307,1.4,1206,6.7,56,10,81.8,10,1008.5,1022.7,706,1011.6,2351,1017.8,12.8,0,1100,.67,4.25,,,,,,,,10.2,3.4,10.3,10.3,10.3,10.2,9.6,8.4,8.5,11.4,14.9,.8,1.2,29.9,
101,2017-04-06,12.6,9.8,1,16.7,1451,,.9,1,4.3,108,8,8.4,200,1402,4.7,200,1555,1.6,1424,9.4,59,1247,82.6,11.8,1002.3,1014.1,2245,1009.9,504,1011.5,12.8,5.3,1200,2.74,14.23,,,,,,,,13.7,9.2,11.8,11.7,10.8,10.5,9.7,8.6,8.6,11.4,14.9,2.3,3.3,,
101,2017-04-07,16.1,9.5,603,25.1,1703,,,,,,,6.2,320,1034,3.2,340,1036,1.1,927,9.3,34,1606,69.3,11.8,1004.3,1017,822,1009.8,1730,1013.3,12.9,9.2,1100,2.78,20.37,,,,,,,,16.7,7.3,14.1,13.9,12.5,11.7,10.4,8.8,8.8,11.5,14.9,3.5,5,,
101,2017-04-08,16.2,8.6,650,23.4,1512,,0,,0,,0,5.8,230,1716,3.5,230,1728,1.3,1114,8.5,31,1515,65.3,11.1,1002.2,1013.9,754,1007.8,1630,1011.2,12.9,8,1200,2.86,18.03,,,,,,,,16.9,4.1,14.9,14.7,13.6,13,11.5,9.1,8.9,11.5,14.9,3.2,4.6,1.7,
101,2017-04-09,13.9,10.4,2357,17.8,1555,,.2,2,.6,1,1.7,10,360,1254,5.3,50,1103,2.4,2035,5.3,34,1542,60.4,9.4,1006.2,1018,2354,1011.8,417,1015.3,12.9,6.2,1300,2.74,17.26,,,,,,,,15.8,7.2,15,15,14.2,13.7,12.2,9.4,9,11.5,14.9,3.3,4.7,,
101,2017-04-10,14.1,5.2,645,22.4,1558,,,,,,,6.8,70,1847,4.3,70,2057,1.7,1435,-2.5,10,1520,40.8,5.5,1003.6,1018.4,46,1007.1,1816,1012.7,13,11.8,1200,3.15,23.54,,,,,,,,15.8,0,14.4,14.3,13.7,13.4,12.5,9.8,9.1,11.6,14.9,5.2,7.5,,
101,2017-04-11,15.2,10.2,552,22.4,1535,,,,,,,7.7,250,1607,4.3,250,1612,1.6,1377,1.1,25,1559,40.8,6.7,996.1,1008.8,1,1001.2,1521,1005.1,13,8.3,1200,2.95,18.54,,,,,,,,15.8,3.3,15.2,15.1,14.3,13.9,12.8,10.1,9.2,11.6,14.9,4.5,6.4,,
101,2017-04-12,11.9,5.6,652,17.7,1536,,,,,,,11.3,250,1919,6,250,1858,2.7,2348,-7.6,13,1041,27.5,3.6,1004.4,1016.6,2254,1008,1,1013.6,13.1,11.8,1200,3.1,23.14,,,,,,,,14.5,-2.1,14,14,14,13.9,13.2,10.4,9.4,11.6,14.9,5.7,8.1,,
101,2017-04-13,12,1,628,19.3,1604,,0,,0,,0,9.1,180,1341,5.3,200,1347,2,1712,-1.3,18,1158,45.5,5.9,1006.6,1019.3,707,1011.8,1753,1015.8,13.1,10.7,1200,2.96,22.09,,,,,,,,14.5,-4.8,13.3,13.2,13.2,13.3,13.1,10.7,9.6,11.6,14.9,4.6,6.6,0,
101,2017-04-14,13,6.4,636,20.2,1235,,1,1436,4,1351,6,12.4,200,1223,6.6,230,1224,1.9,1665,6.4,27,1124,69.8,10.1,1002.7,1015.6,101,1008.6,1242,1011.9,13.1,6,1100,2.63,12.12,,,,,,,,13.8,.4,13.4,13.5,13.5,13.5,13.2,10.9,9.8,11.7,14.9,2.3,3.3,6,
101,2017-04-15,16.4,11,555,24,1621,,,,,,,7.8,270,1809,4.8,250,1750,1.5,1291,8.5,27,1707,64.3,11.2,1004.6,1015.5,931,1011.1,1620,1013.6,13.2,6.8,1200,2.86,16.81,,,,,,,,16.5,7.8,15.1,14.9,13.9,13.6,13,11,9.9,11.6,14.8,3.4,4.8,,
101,2017-04-16,17.7,9.2,613,26,1450,,,,,,,7.2,230,1532,3.8,230,1646,1.3,1117,8.4,26,1449,61.1,11.1,1005.2,1017.4,753,1011.5,2359,1014.1,13.2,6.8,1100,2.6,17.59,,,,,,,,17.5,5.1,15.8,15.7,14.9,14.5,13.5,11.2,10.1,11.7,14.8,3.6,5.2,,
101,2017-04-17,14.1,10,2359,18.9,1219,,1,1435,4,1418,5.6,7.4,340,1746,4.9,340,1740,1.9,1599,8.9,31,1220,73.8,11.6,993.5,1011.5,1,997.2,1601,1002.5,13.3,1.3,1600,.93,4.07,,,,,,,,14.2,5.2,14.8,14.8,15,14.8,14,11.4,10.2,11.7,14.8,1.1,1.6,5.6,
101,2017-04-18,11,7.4,315,14.8,1209,,1.4,1420,3.6,1417,9.4,9.2,250,1734,3.7,230,1659,1.3,1162,7.9,54,1803,83.3,10.8,989.6,1002.2,2400,994.3,1358,998.7,13.3,2.1,1000,1.08,6.51,,,,,,,,12,3.3,12.9,12.9,13.4,13.7,13.7,11.6,10.4,11.7,14.8,1.4,2,9.4,
101,2017-04-19,13.2,5.4,613,19.6,1610,,,,,,,9,270,152,5.2,250,118,2.5,2182,1.8,27,1327,50.4,7,999.9,1014.2,2356,1002.2,1,1009,13.3,12.2,1200,3.18,23.84,,,,,,,,14.9,.8,13.5,13.4,13.2,13.2,13.2,11.7,10.6,11.8,14.8,4.5,6.4,.4,
101,2017-04-20,12.7,8.9,538,18.4,1617,,.2,,.4,235,.4,6,230,1624,3.7,230,1712,1.4,1168,4.6,35,1620,61.5,8.5,1003.1,1015.1,726,1009.1,1637,1012.2,13.4,3.5,1200,2.15,12.59,,,,,,,,14.3,2.6,14.1,14,13.8,13.8,13.4,11.8,10.7,11.8,14.7,2.4,3.4,0,
101,2017-04-21,12.9,4.1,613,20.3,1421,,,,,,,6.8,200,1830,3.8,230,1818,1.3,1115,3.8,26,1534,59.9,8.1,1001.6,1012.9,201,1007.2,1623,1010.7,13.4,9.3,1100,2.91,19.08,,,,,,,,14.8,-.7,14,13.9,13.6,13.6,13.4,11.9,10.8,11.9,14.8,3.3,4.8,,
101,2017-04-22,14.2,6.1,607,22,1531,,,,,,,5.3,270,1416,2.9,250,1418,1.4,1203,3,21,1637,55.4,7.8,1003.7,1014.9,2356,1010.4,1656,1012.8,13.4,12.1,1100,3.11,23.45,,,,,,,,16.9,1,15,15,14.4,14.1,13.6,11.9,10.9,11.9,14.8,4.1,5.9,,
101,2017-04-23,14.2,5.1,554,22.7,1515,,,,,,,9.6,270,1603,5.5,250,1639,1.7,1488,1.4,19,1632,49.9,6.9,1007.5,1019.4,2358,1014,1540,1016.7,13.5,12.6,1200,3.14,24.46,,,,,,,,16.8,-.8,15.3,15.3,14.9,14.6,14,12,11.1,12,14.7,5.2,7.4,,
101,2017-04-24,14,4,614,22.7,1448,,,,,,,8.6,250,1800,5.3,250,1804,1.8,1566,.6,17,1449,47,6.5,1009.4,1021.9,732,1015,1618,1018.5,13.5,11.6,1200,3.1,23.13,,,,,,,,16.8,-1.7,15.4,15.4,15,14.9,14.4,12.2,11.1,12,14.7,5.1,7.2,,
101,2017-04-25,17.1,9.8,541,22.2,1346,,,,,,,10.4,250,1526,5.3,250,1412,2.1,1841,4.3,27,1953,44.9,8.4,1008.7,1018.9,912,1016.1,1508,1017.7,13.6,5.5,1200,2.54,15.6,,,,,,,,17.4,5.4,16.1,16.1,15.6,15.3,14.7,12.3,11.3,12.1,14.7,3.8,5.4,,
101,2017-04-26,15.3,9,620,21.3,1516,,,,,,,9.8,320,1700,5.4,320,1701,2.1,1832,-1.9,13,1225,35.8,5.6,1005.9,1018.8,28,1011.1,1613,1015,13.6,12.5,1200,3.26,25.62,,,,,,,,19.3,1.9,17.2,17.1,16.2,15.8,15,12.5,11.4,12.1,14.7,5.9,8.4,,
101,2017-04-27,12.7,3.9,555,20.6,1437,,0,,0,,0,14.4,250,1620,7.2,250,1623,2,1688,-.8,17,1441,44.6,5.8,1001.8,1015.1,15,1007.2,1733,1010.9,13.6,10.9,1100,2.97,21.04,,,,,,,,16.9,-2.3,16,15.9,16,15.9,15.4,12.7,11.5,12.2,14.7,4.4,6.3,0,
101,2017-04-28,14.4,4.5,537,22.7,1437,,,,,,,11.8,200,1410,5.7,230,1452,2.1,1793,2.8,23,1552,50.3,7.5,995.7,1010.2,36,1000,1610,1004.7,13.7,10.8,1300,3.12,22.07,,,,,,,,17.7,-.6,16.1,15.9,15.7,15.6,15.3,12.9,11.6,12.2,14.7,4.7,6.7,,
101,2017-04-29,15.8,6.1,602,24.7,1638,,,,,,,10.5,270,1506,5.8,230,1355,1.8,1553,2.7,17,1541,50,7.6,997.3,1009,706,1003.8,1629,1006.2,13.7,12.3,1200,3.02,23.65,,,,,,,,18.7,0,16.9,16.8,16.2,16,15.5,13.1,11.7,12.2,14.7,5.3,7.6,,
101,2017-04-30,18.7,7.7,519,28.6,1524,,,,,,,8.7,200,1552,4.5,230,1813,1.7,1482,7.8,28,1454,53.1,10.8,997.9,1010.7,2354,1003.6,1614,1006.8,13.7,11.3,1200,2.73,21.22,,,,,,,,20,2.8,17.9,17.7,16.9,16.5,15.8,13.2,11.9,12.3,14.7,5.2,7.4,,
101,2017-05-01,20,12.8,632,27.9,1714,,,,,,,6.4,20,313,3.4,250,1509,1.5,1322,3.6,17,1541,37.4,8,1007.2,1019.5,2400,1010.7,1,1016.1,13.8,12.6,1200,3.2,25.38,,,,,,,,22.3,5.9,19.7,19.5,18.2,17.6,16.4,13.4,12,12.4,14.7,5.4,7.8,,
101,2017-05-02,19,10.1,554,28.6,1532,,,,,,,5.3,250,1520,2.9,250,1504,1.2,1078,7.8,19,1617,53.4,10.6,1012.4,1023.9,733,1018.6,1627,1021.4,13.8,11.1,1300,2.81,22.34,,,,,,,,21.8,5,19.8,19.7,18.8,18.2,17,13.6,12.1,12.4,14.7,4.3,6.2,,
101,2017-05-03,20.4,11.1,558,30.3,1553,,,,,,,5.4,250,1351,3.1,250,1353,1.3,1081,7.5,16,1527,52,10.6,1011.4,1023.7,702,1016.7,1802,1020.4,13.8,12.2,1200,3.09,24.27,,,,,,,,23.3,5.7,20.7,20.5,19.4,18.8,17.5,13.8,12.3,12.5,14.7,5.3,7.6,,
101,2017-05-04,20.2,11,545,28.3,1542,,,,,,,5,200,1634,2.8,250,1702,1.1,971,9.3,24,1348,54.1,11.8,1007,1019.8,11,1012.1,1745,1015.9,13.9,8.8,1000,2.41,18.7,,,,,,,,22.9,5.3,20.5,20.4,19.7,19.2,18,14.1,12.4,12.5,14.7,3.8,5.4,0,
101,2017-05-05,22,17.5,606,27.6,1406,,0,,0,,0,10,200,2327,4.9,230,2320,2.2,1880,11.8,35,1410,54,13.9,1003.4,1015,628,1009,1647,1012.2,13.9,9.9,1300,2.86,22.25,,,,,,,,25.3,15.7,22,22,20.7,19.9,18.4,14.4,12.6,12.5,14.7,5.4,7.8,,
101,2017-05-06,15.3,8.3,605,20.9,1255,,,,,,,14.7,250,1419,8.4,250,1427,3.3,2859,-2.1,14,936,32.9,5.5,1004.9,1016.2,726,1011.2,1620,1014,13.9,12,1200,3.06,24.69,,,,,,,,21.6,2,20.4,20.4,20.3,20,19,14.7,12.7,12.6,14.7,6.4,9.2,,
101,2017-05-07,17.2,10.7,640,23.6,1551,,,,,,,10.6,250,1359,5.6,230,1352,2.9,2519,1.1,21,1914,35.9,6.7,1003.7,1015,1,1008.9,1624,1012.7,14,12.6,1200,3.12,25.19,,,,,,,,21.9,5.2,19.7,19.6,19.4,19.3,18.7,15,12.9,12.6,14.6,6.2,8.8,,
101,2017-05-08,18,7.5,541,25,1337,,,,,,,7.8,200,1348,3.8,230,1422,1.8,1533,6.8,30,124,50.5,10.2,1004.6,1015.2,646,1011.1,1718,1013.5,14,7.3,1100,2.71,18.31,,,,,,,,21.3,1.9,19.6,19.5,19.3,19.2,18.7,15.2,13.1,12.7,14.7,3.6,5.2,,
101,2017-05-09,16.6,14.4,605,21.2,1439,,.8,1748,1.7,1746,3,5.2,320,1713,3.1,320,1717,1.1,947,12.5,46,1430,79.8,14.7,1001.8,1014.8,852,1007.5,1624,1010.8,14,.4,1300,1.57,6.63,,,,,,,,19.5,12,19.3,19.2,19.2,19.2,18.7,15.4,13.2,12.7,14.6,1.4,2,3.6,
101,2017-05-10,16.9,13.6,640,21.7,1736,,.2,,.4,635,.8,6.1,250,1830,3.5,250,1842,1.5,1305,12.4,51,1717,77.3,14.5,1000.1,1013,2400,1007.1,323,1009.1,14.1,3.4,1000,1.95,11.7,,,,,,,,18.7,12.1,18.7,18.7,18.6,18.6,18.3,15.5,13.4,12.8,14.6,2.3,3.3,.3,
101,2017-05-11,18.6,11.5,549,25,1455,,.1,,.1,,.1,6.7,200,1534,3.7,200,1543,1.5,1300,13.1,48,1456,73.6,15.2,1002.4,1013.3,41,1009.5,1443,1011.3,14.1,9,1200,2.78,21.05,,,,,,,,21.8,7,19.5,19.4,18.8,18.6,18.2,15.7,13.6,12.9,14.6,3.4,4.8,,
101,2017-05-12,17.5,14.1,345,21.2,1231,,4.8,1329,5.5,,5.5,6.4,140,1615,3.5,160,1617,1,867,15.7,69,1848,90.1,17.9,1000,1011.3,1,1007.6,1812,1008.9,14.1,0,900,.64,5.61,,,,,,,,18.8,9.6,19,18.9,19.1,19.1,18.5,15.7,13.7,12.9,14.6,1,1.4,5.5,
101,2017-05-13,16.7,13.5,119,23,1411,,4.2,1517,9.1,1509,9.9,13,270,1517,6.5,230,1517,2.1,1835,12.8,53,1411,79.6,14.9,996.1,1008.8,509,996.5,1504,1005,14.2,1.4,1000,1.64,8.95,,,,,,,,17.5,8.5,18.2,18.2,18.3,18.4,18.2,15.8,13.8,12.9,14.6,2.4,3.4,9.9,
101,2017-05-14,16.4,12,531,21.2,1608,,,,,,,11.2,200,1319,5.4,270,1136,3.2,2792,5.2,26,1623,50.3,9,998.9,1010.4,2221,1006.3,1529,1007.9,14.2,11.3,1100,2.91,23.37,,,,,,,,18.6,9.3,17.7,17.6,17.7,17.9,17.8,15.9,14,13,14.6,4.9,7,,
101,2017-05-15,15.6,11.3,254,18.9,1131,,,,,,,7.2,250,1147,3.8,200,402,1.6,1400,8.5,51,1139,64.1,11.2,1002.2,1012.8,2341,1009.7,409,1011.2,14.2,5.1,1100,2.81,15.4,,,,,,,,18.2,6.1,17.5,17.4,17.7,17.8,17.8,15.9,14.1,13.1,14.6,2.5,3.6,,
101,2017-05-16,16.6,11.8,554,21.8,1529,,,,,,,4.5,230,1408,2.6,230,1719,1.1,977,11.4,47,1530,74.4,13.5,1001.6,1012.9,34,1007.9,1731,1010.6,14.3,6.6,1000,2.63,17.15,,,,,,,,19.4,7.3,18.1,18.1,17.9,17.9,17.7,15.9,14.2,13.2,14.7,2.8,4.1,,
101,2017-05-17,18.1,10.2,546,27,1527,,,,,,,8,70,1724,4.1,50,1727,1.2,1076,11.4,31,1624,70.5,13.6,1002.1,1013.7,2349,1008.4,1521,1011,14.3,11.2,1200,3.23,25.04,,,,,,,,22.1,5.7,19.7,19.6,18.8,18.4,18,15.9,14.3,13.2,14.7,4.4,6.3,,
101,2017-05-18,20.1,11.9,543,27.7,1513,,,,,,,8.2,250,1426,4,200,1435,1.7,1492,10.9,30,1606,61,13,1006.2,1017.1,816,1012.5,1630,1015,14.3,12.5,1100,3.06,24.57,,,,,,,,23.2,6.7,20.9,20.8,20,19.5,18.7,16,14.4,13.3,14.6,5,7.2,,
101,2017-05-19,20.9,11.8,519,29.6,1507,,,,,,,9.5,250,1400,4.7,230,1432,1.9,1614,8.9,24,1432,52.4,11.5,1007,1018.3,655,1013.1,1535,1015.9,14.3,12.6,1200,3.2,26.1,,,,,,,,24.3,6.2,21.7,21.7,20.8,20.3,19.3,16.1,14.5,13.4,14.7,6.2,8.8,,
101,2017-05-20,21.5,11.9,536,30.8,1629,,,,,,,6.3,230,1806,3.3,200,1837,1.4,1252,10,28,1212,52.4,12.4,1006.1,1017.9,629,1011.2,1712,1015,14.4,10.8,1100,3.05,24.12,,,,,,,,25.2,7.2,22.4,22.4,21.5,21,19.9,16.3,14.5,13.4,14.7,4.8,6.9,,
101,2017-05-21,21.6,14.6,546,28.8,1550,,,,,,,7.6,200,1444,4.1,230,1453,1.5,1282,10.9,26,1801,55.5,13.1,1005.4,1016.8,709,1011.1,1713,1014.2,14.4,12.1,1200,3.17,25.66,,,,,,,,26.3,9.8,23.4,23.4,22.4,21.8,20.4,16.5,14.6,13.5,14.6,5.5,7.9,,
101,2017-05-22,21.6,13.5,517,29.3,1542,,,,,,,6.1,250,1805,3.4,250,1805,1.4,1196,12.4,27,1402,60.9,14.5,1004.6,1016.5,603,1010.2,1726,1013.4,14.4,12,1100,3.09,24.2,,,,,,,,26.4,8.9,23.4,23.4,22.7,22.2,21,16.8,14.8,13.5,14.7,4.7,6.7,,
101,2017-05-23,18.9,14.3,539,24.5,1552,,.6,2120,1.8,2045,2.6,6.9,320,1659,4.1,320,1709,1.3,1108,15.3,50,1554,82,17.5,1001.8,1012.9,36,1008.3,1621,1010.7,14.4,1.4,1100,2.25,11.67,,,,,,,,22.9,10,22.4,22.4,22.4,22.2,21.3,17,14.9,13.6,14.6,2.4,3.5,2.7,
101,2017-05-24,21.5,16.5,513,28,1531,,.1,,.1,,.1,5.8,290,1822,3.7,320,1807,1.3,1102,14.7,37,1646,70,16.9,998.8,1009.7,1,1004.9,1737,1007.6,14.5,12.2,1200,3.46,26.67,,,,,,,,26.6,11.4,23.6,23.5,22.5,22,21.1,17.3,15,13.7,14.7,4.7,6.7,,
101,2017-05-25,18.8,12.6,528,25.7,1521,,0,,0,,0,10.6,250,1234,5.7,250,1407,2.7,2342,8.2,20,1535,55.8,11.2,995.2,1008.1,1,999.9,1506,1004,14.5,11.9,1200,3.25,24.13,,,,,,,,25,7.5,22.7,22.7,22.6,22.3,21.6,17.5,15.2,13.7,14.7,5.8,8.3,0,
101,2017-05-26,16.3,8.5,534,21.7,1559,,,,,,,7,340,1531,3.4,340,1554,1.2,1009,6.2,32,1235,54.3,9.6,998.5,1010,2302,1006.1,6,1007.5,14.5,7.7,1000,2.69,18.76,,,,,,,,22.7,2.7,21.1,21.1,21.6,21.6,21.4,17.7,15.3,13.8,14.7,3.5,5,,
